1;0.6420926160
1.1;0.5089681051
1.2;0.3887795692
1.3;0.2776156466
1.4;0.1724767258
1.5;0.0709148442
1.6;-0.0292119782
1.7;-0.1299274642
1.8;-0.2333035350
1.9;-0.3416353555
2.0;-0.4576575544
